Level,Date and Time,Source,Event ID,Task Category
Information,17-12-2024 22:27:33,Microsoft-Windows-Security-SPP,1003,None,"The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 0567073a-7d74-403b-b2d5-6b35da372d8d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 1b750385-9fe2-49a8-ab55-149d0546395b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 1d873132-f09f-4eb2-bf5a-2e4fb48935e8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
5: 30d469c6-a78f-4476-b5c8-af78d5b6a5fb, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 3ae2cc14-ab2d-41f4-972f-5e20142771dc, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 4002e33a-524c-4100-8108-131a0d42c0ea, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 411b3d4f-be6d-4a06-baaa-9cabfc256cae, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 58e97c99-f377-4ef1-81d5-4ad5522b5fd8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: 653098ee-780d-4863-8cf2-d18399ce413b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: 71f411ae-7b4b-41bd-b68c-c519c499f950, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: 74436dbb-cc17-46de-867f-14906ba4a938, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
13: 8a292df8-d653-4057-8133-a0701792f912, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
14: 8db63db6-4f8f-46d6-a448-66444faaaa72, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
15: b0f8a518-2c58-4eb8-9319-084f0eb4ddc4, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
16: cd918a57-a41b-4c82-8dce-1a538e221a83, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
17: da9621af-f086-4244-b563-18611e51aa1a, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
18: e371d89a-73e8-4b24-a7ff-23a3641dd18e, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
19: ed799377-74b8-4989-a244-14d082e65972, 1, 1 [(0 )(1 )(2 [0x00000000, 1, 0], [(?)( 1 0x00000000)(?)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)(?)])(3 )]

"
Information,17-12-2024 22:27:33,MSSQLSERVER,3408,Server,Recovery is complete. This is an informational message only. No user action is required.
Information,17-12-2024 22:27:33,MSSQLSERVER,9688,Server,Service Broker manager has started.
Information,17-12-2024 22:27:33,MSSQLSERVER,9666,Server,The Database Mirroring endpoint is in disabled or stopped state.
Information,17-12-2024 22:27:33,MSSQLSERVER,9666,Server,The Service Broker endpoint is in disabled or stopped state.
Information,17-12-2024 22:27:33,Microsoft-Windows-Security-SPP,1066,None,"Initialization status for service objects.
C:\WINDOWS\system32\sppwinob.dll, msft:spp/windowsfunctionality/agent/7.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/inherited/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/phone/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/pkey/detect, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/ActionScheduler/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/TaskScheduler/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/statecollector/pkey, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/volume/services/kms/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/volume/services/kms/activationinfo/1.0, 0x00000000, 0x00000000
"
Information,17-12-2024 22:27:33,MSSQLSERVER,17117,Server,The tempdb database has 8 data file(s).
Information,17-12-2024 22:27:33,Microsoft-Windows-Security-SPP,16394,None,Offline downlevel migration succeeded.
Information,17-12-2024 22:27:33,Microsoft-Windows-Security-SPP,900,None,"The Software Protection service is starting.
Parameters:<explicit>"
Information,17-12-2024 22:27:33,MSSQLSERVER,49930,Server,Parallel redo is shutdown for database 'DE_Coding_Challenge_1' with worker pool size [4].
Information,17-12-2024 22:27:33,MSSQLSERVER,49930,Server,Parallel redo is shutdown for database 'PetPals' with worker pool size [4].
Information,17-12-2024 22:27:33,MSSQLSERVER,49930,Server,Parallel redo is shutdown for database 'AdventureWorks2022' with worker pool size [4].
Information,17-12-2024 22:27:33,MSSQLSERVER,49930,Server,Parallel redo is shutdown for database 'casestudy_db' with worker pool size [4].
Information,17-12-2024 22:27:33,MSSQLSERVER,49930,Server,Parallel redo is shutdown for database 'DE_Day_3' with worker pool size [4].
Information,17-12-2024 22:27:33,MSSQLSERVER,49930,Server,Parallel redo is shutdown for database 'pubs' with worker pool size [4].
Information,17-12-2024 22:27:33,MSSQLSERVER,49930,Server,Parallel redo is shutdown for database 'Case_Study_1_OYO' with worker pool size [4].
Information,17-12-2024 22:27:33,MSSQLSERVER,49930,Server,Parallel redo is shutdown for database 'employees' with worker pool size [4].
Information,17-12-2024 22:27:33,MSSQLSERVER,49930,Server,Parallel redo is shutdown for database 'Python_Scenario_Based' with worker pool size [4].
Information,17-12-2024 22:27:33,MSSQLSERVER,49930,Server,Parallel redo is shutdown for database 'Courrier_management_assignement' with worker pool size [4].
Information,17-12-2024 22:27:33,MSSQLSERVER,49930,Server,Parallel redo is shutdown for database 'Assignment_Courrier_Management' with worker pool size [4].
Information,17-12-2024 22:27:33,MSSQLSERVER,49930,Server,Parallel redo is shutdown for database 'carconnect_Casestudy' with worker pool size [4].
Information,17-12-2024 22:27:33,MSSQLSERVER,49930,Server,Parallel redo is shutdown for database 'PetPlas' with worker pool size [4].
Information,17-12-2024 22:27:33,MSSQLSERVER,49930,Server,Parallel redo is shutdown for database 'coding_Challenge2' with worker pool size [4].
Information,17-12-2024 22:27:33,MSSQLSERVER,49930,Server,Parallel redo is shutdown for database 'coding_challenge_car_rental_system' with worker pool size [4].
Information,17-12-2024 22:27:33,MSSQLSERVER,49930,Server,Parallel redo is shutdown for database 'carconnect' with worker pool size [4].
Information,17-12-2024 22:27:33,MSSQLSERVER,49930,Server,Parallel redo is shutdown for database 'SISDB' with worker pool size [4].
Information,17-12-2024 22:27:33,MSSQLSERVER,49930,Server,Parallel redo is shutdown for database 'mydb1' with worker pool size [4].
Information,17-12-2024 22:27:33,MSSQLSERVER,49930,Server,Parallel redo is shutdown for database 'hexaware_test1' with worker pool size [4].
Information,17-12-2024 22:27:33,MSSQLSERVER,49930,Server,Parallel redo is shutdown for database 'DE_1' with worker pool size [4].
Information,17-12-2024 22:27:33,MSSQLSERVER,49930,Server,Parallel redo is shutdown for database 'Assignment1' with worker pool size [4].
Information,17-12-2024 22:27:33,MSSQLSERVER,49930,Server,Parallel redo is shutdown for database 'mydb' with worker pool size [4].
Information,17-12-2024 22:27:33,MSSQLSERVER,49930,Server,Parallel redo is shutdown for database 'Hexaware' with worker pool size [4].
Information,17-12-2024 22:27:33,MSSQLSERVER,17137,Server,Starting up database 'tempdb'.
Information,17-12-2024 22:27:32,MSSQLSERVER,26067,Server,"The SQL Server Network Interface library could not register the Service Principal Name (SPN) [ MSSQLSvc/DESKTOP-OFHDUG6 ] for the SQL Server service. Windows return code: 0xffffffff, state: 63. Failure to register a SPN might cause integrated authentication to use NTLM instead of Kerberos. This is an informational message. Further action is only required if Kerberos authentication is required by authentication policies and if the SPN has not been manually registered."
Information,17-12-2024 22:27:32,MSSQLSERVER,17126,Server,SQL Server is now ready for client connections. This is an informational message; no user action is required.
Information,17-12-2024 22:27:32,MSSQLSERVER,26076,Server,SQL Server is attempting to register a Service Principal Name (SPN) for the SQL Server service. Kerberos authentication will not be possible until a SPN is registered for the SQL Server service. This is an informational message. No user action is required.
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is shutdown for database 'hexaware_test' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,17201,Server,Dedicated admin connection support was established for listening locally on port 1434.
Information,17-12-2024 22:27:32,MSSQLSERVER,26022,Server,Server is listening on [ 127.0.0.1 <ipv4> 1434] accept sockets 1.
Information,17-12-2024 22:27:32,MSSQLSERVER,26022,Server,Server is listening on [ ::1 <ipv6> 1434] accept sockets 1.
Information,17-12-2024 22:27:32,MSSQLSERVER,26048,Server,Server local connection provider is ready to accept connection on [ \\.\pipe\sql\query ].
Information,17-12-2024 22:27:32,MSSQLSERVER,26048,Server,Server local connection provider is ready to accept connection on [ \\.\pipe\SQLLocal\MSSQLSERVER ].
Information,17-12-2024 22:27:32,MSSQLSERVER,26018,Server,A self-generated certificate was successfully loaded for encryption.
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is started for database 'AdventureWorks2022' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is started for database 'PetPals' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is started for database 'pubs' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is started for database 'Python_Scenario_Based' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is started for database 'DE_Day_3' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is started for database 'carconnect_Casestudy' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is started for database 'Case_Study_1_OYO' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is started for database 'PetPlas' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is started for database 'Courrier_management_assignement' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is started for database 'carconnect' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is started for database 'coding_challenge_car_rental_system' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is started for database 'employees' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is started for database 'DE_Coding_Challenge_1' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is started for database 'casestudy_db' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is started for database 'Assignment_Courrier_Management' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is started for database 'DE_1' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is started for database 'coding_Challenge2' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is started for database 'mydb1' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is started for database 'SISDB' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is started for database 'hexaware_test' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is started for database 'Assignment1' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is started for database 'hexaware_test1' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is started for database 'Hexaware' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,49930,Server,Parallel redo is started for database 'mydb' with worker pool size [4].
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'employees'.
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'Python_Scenario_Based'.
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'DE_Coding_Challenge_1'.
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'Case_Study_1_OYO'.
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'DE_Day_3'.
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'AdventureWorks2022'.
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'DE_1'.
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'PetPlas'.
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'Assignment_Courrier_Management'.
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'carconnect'.
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'casestudy_db'.
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'carconnect_Casestudy'.
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'coding_Challenge2'.
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'PetPals'.
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'Courrier_management_assignement'.
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'pubs'.
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'coding_challenge_car_rental_system'.
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'mydb1'.
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'mydb'.
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'SISDB'.
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'hexaware_test'.
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'Hexaware'.
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'Assignment1'.
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'hexaware_test1'.
Information,17-12-2024 22:27:32,MSSQLSERVER,17137,Server,Starting up database 'msdb'.
Information,17-12-2024 22:27:32,MSSQLSERVER,41111,Server,Always On: The availability replica manager is waiting for the instance of SQL Server to allow client connections. This is an informational message only. No user action is required.
Information,17-12-2024 22:27:32,MSSQLSERVER,17136,Server,Clearing tempdb database.
Information,17-12-2024 22:27:32,MSSQLSERVER,41110,Server,Always On: The availability replica manager is starting. This is an informational message only. No user action is required.
Information,17-12-2024 22:27:32,MSSQLSERVER,17663,Server,Server name is 'DESKTOP-OFHDUG6'. This is an informational message only. No user action is required.
Information,17-12-2024 22:27:32,MSSQLSERVER,19030,Server,"SQL Trace ID 1 was started by login ""sa""."
Information,17-12-2024 22:27:32,MSSQLSERVER,25753,Server,XE session 'telemetry_xevents' started.
Information,17-12-2024 22:27:32,MSSQLSERVER,25753,Server,XE session 'system_health' started.
Information,17-12-2024 22:27:32,MSSQLSERVER,33218,Server,SQL Server Audit has started the audits. This is an informational message. No user action is required.
